Number Index,Player,Year,MONTH,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,PLUS_MINUS
266,Marco Belinelli,2008,January,5,26.8,10.4,3.8,9.8,0.388,1.4,4.0,0.35,1.4,2.4,0.583,0.2,1.6,1.8,2.4,2.0,1.4,0.0,2.0,18.4,0,0,-6.0
266,Marco Belinelli,2008,February,4,17.4,4.3,1.8,3.5,0.5,0.8,2.3,0.333,0.0,0.0,0.0,0.0,1.0,1.0,2.8,1.3,1.5,0.0,1.8,12.8,0,0,3.0
266,Marco Belinelli,2008,March,7,21.0,8.3,3.0,7.0,0.429,1.3,2.4,0.529,1.0,1.3,0.778,0.3,1.7,2.0,1.7,1.4,0.7,0.1,2.1,14.4,0,0,-2.7
267,Charlie Bell,2008,October,2,22.8,6.5,2.5,5.0,0.5,0.5,2.0,0.25,1.0,1.0,1.0,0.5,0.0,0.5,3.5,1.0,0.5,0.0,1.5,12.9,0,0,-11.5
267,Charlie Bell,2008,November,16,26.5,7.6,2.8,7.6,0.372,0.8,3.1,0.26,1.2,1.4,0.864,0.3,1.1,1.4,2.1,1.1,0.6,0.0,1.8,13.4,0,0,-2.6
267,Charlie Bell,2008,December,8,22.1,6.6,2.4,5.3,0.452,0.9,2.1,0.412,1.0,1.1,0.889,0.3,1.5,1.8,2.3,1.0,0.8,0.0,1.9,13.4,0,0,1.0
267,Charlie Bell,2008,January,13,20.8,5.5,2.2,5.5,0.403,0.8,2.5,0.333,0.2,0.2,1.0,0.2,1.1,1.3,1.5,1.2,0.5,0.2,1.4,10.1,0,0,2.8
267,Charlie Bell,2008,February,11,27.7,14.1,4.9,10.8,0.454,2.5,5.5,0.443,1.8,2.2,0.833,0.9,1.3,2.2,1.8,0.7,1.0,0.4,3.2,22.8,0,0,-3.2
267,Charlie Bell,2008,March,13,27.3,7.8,3.1,7.7,0.4,1.3,3.3,0.395,0.4,0.8,0.455,0.5,1.9,2.4,2.4,1.4,1.0,0.0,1.8,15.9,0,0,-2.8
267,Charlie Bell,2008,April,7,29.5,10.0,3.6,8.6,0.417,1.6,4.6,0.344,1.3,1.3,1.0,0.7,2.7,3.4,3.0,1.1,0.4,0.1,2.1,19.2,0,0,-3.3
270,Raja Bell,2008,October,2,29.1,8.5,3.0,6.5,0.462,1.5,3.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,3.0,10.9,0,0,2.5
270,Raja Bell,2008,November,16,33.6,10.6,3.9,8.8,0.44,2.1,4.4,0.479,0.8,1.1,0.706,0.3,2.6,2.9,1.4,1.1,0.6,0.1,2.7,17.1,0,0,2.9
270,Raja Bell,2008,December,12,29.1,8.0,3.0,7.8,0.383,1.7,3.9,0.426,0.3,0.3,1.0,0.5,3.1,3.6,1.8,0.7,0.3,0.2,2.2,15.9,0,0,-1.1
270,Raja Bell,2008,January,11,37.9,16.8,6.3,12.4,0.507,1.7,4.7,0.365,2.5,2.9,0.875,0.5,3.4,3.9,2.9,1.7,0.6,0.0,2.6,26.1,0,0,5.2
270,Raja Bell,2008,February,10,37.0,12.6,4.8,10.6,0.453,1.4,2.8,0.5,1.6,1.9,0.842,1.0,3.4,4.4,2.9,1.6,0.7,0.2,2.3,23.3,0,0,-5.5
270,Raja Bell,2008,March,14,36.8,13.0,4.9,12.3,0.401,1.5,4.2,0.356,1.6,1.8,0.92,0.9,3.3,4.2,2.1,1.5,1.3,0.2,2.5,24.2,0,0,2.8
270,Raja Bell,2008,April,2,34.4,11.5,4.5,11.0,0.409,1.5,4.0,0.375,1.0,1.5,0.667,0.5,2.5,3.0,3.0,2.0,2.0,0.0,2.0,23.6,0,0,2.5
306,Mike Bibby,2008,October,1,33.7,12.0,4.0,15.0,0.267,0.0,6.0,0.0,4.0,5.0,0.8,0.0,3.0,3.0,4.0,3.0,2.0,0.0,2.0,24.6,0,0,23.0
306,Mike Bibby,2008,November,15,32.9,16.3,6.2,12.9,0.482,2.7,5.7,0.471,1.2,1.6,0.75,0.4,2.5,2.9,4.5,1.4,1.4,0.1,1.9,29.4,1,0,2.3
306,Mike Bibby,2008,December,15,35.7,16.1,6.0,12.9,0.466,2.6,5.9,0.443,1.5,1.8,0.852,0.6,3.7,4.3,6.1,1.5,1.1,0.1,1.3,32.9,1,0,4.6
306,Mike Bibby,2008,January,16,36.2,15.6,5.5,13.8,0.398,2.2,6.3,0.35,2.4,3.3,0.75,0.6,3.1,3.7,5.6,2.2,1.9,0.3,2.3,32.6,1,0,-3.0
306,Mike Bibby,2008,February,9,31.8,13.4,4.8,10.8,0.443,1.6,3.8,0.412,2.3,3.2,0.724,0.6,2.4,3.0,3.4,1.8,1.1,0.2,1.8,24.4,0,0,-1.1
306,Mike Bibby,2008,March,17,35.1,12.9,5.1,12.2,0.413,1.6,4.9,0.337,1.2,1.4,0.87,0.4,3.2,3.6,4.1,1.4,0.8,0.1,1.8,24.6,0,0,-0.6
306,Mike Bibby,2008,April,6,35.7,14.5,5.5,13.0,0.423,1.8,5.3,0.344,1.7,1.8,0.909,0.5,2.8,3.3,6.7,1.2,0.8,0.0,1.8,29.8,1,0,1.0
308,Andris Biedrins,2008,October,2,37.7,15.5,6.5,10.5,0.619,0.0,0.0,0.0,2.5,6.5,0.385,5.0,7.5,12.5,1.5,1.0,0.5,0.5,4.0,34.8,2,0,-1.5
308,Andris Biedrins,2008,November,15,33.7,15.6,6.1,11.6,0.529,0.0,0.1,0.0,3.3,5.2,0.641,4.8,7.4,12.2,2.2,2.3,1.3,1.7,3.5,40.0,9,0,-3.8
308,Andris Biedrins,2008,December,17,29.4,12.6,5.2,9.4,0.556,0.0,0.0,0.0,2.2,4.2,0.514,3.8,7.8,11.6,1.9,2.2,1.6,1.5,4.0,36.6,8,0,-5.8
308,Andris Biedrins,2008,January,13,30.8,10.5,4.6,7.5,0.612,0.0,0.0,0.0,1.2,2.2,0.552,3.3,8.5,11.8,2.2,1.1,0.5,1.8,4.0,34.1,5,0,0.1
308,Andris Biedrins,2008,February,5,22.7,10.8,5.0,7.4,0.676,0.0,0.0,0.0,0.8,1.6,0.5,2.8,6.4,9.2,1.2,0.4,0.8,1.2,3.2,29.2,2,0,0.2
308,Andris Biedrins,2008,March,5,25.5,6.8,3.2,4.6,0.696,0.0,0.0,0.0,0.4,0.4,1.0,2.0,7.8,9.8,1.8,2.0,0.8,1.2,3.4,25.3,2,0,2.2
308,Andris Biedrins,2008,April,5,28.2,6.2,2.6,4.0,0.65,0.0,0.0,0.0,1.0,2.8,0.357,1.8,6.0,7.8,1.6,2.0,0.0,1.8,4.4,21.4,0,0,-8.0
311,Chauncey Billups,2008,October,1,35.0,13.0,5.0,13.0,0.385,1.0,4.0,0.25,2.0,3.0,0.667,0.0,5.0,5.0,7.0,1.0,2.0,1.0,1.0,37.5,0,0,12.0
311,Chauncey Billups,2008,November,15,34.6,18.1,5.2,12.7,0.408,1.9,4.9,0.378,5.9,6.5,0.907,0.4,2.2,2.6,6.8,1.7,1.5,0.3,1.6,34.9,2,0,5.0
311,Chauncey Billups,2008,December,15,36.0,17.5,5.2,12.0,0.433,2.2,4.9,0.446,4.9,5.5,0.88,0.2,1.9,2.1,6.9,2.0,1.3,0.1,1.9,32.6,4,0,3.5
311,Chauncey Billups,2008,January,14,35.0,20.7,5.6,14.0,0.403,1.9,5.7,0.338,7.5,8.2,0.913,0.3,2.9,3.1,5.8,3.1,1.5,0.4,1.9,35.9,2,0,2.2
311,Chauncey Billups,2008,February,11,33.8,17.2,5.6,12.5,0.453,2.2,5.1,0.429,3.7,4.0,0.932,0.5,2.1,2.6,4.4,2.4,0.9,0.0,2.3,27.3,0,0,-0.2
311,Chauncey Billups,2008,March,16,37.7,17.2,5.2,12.6,0.411,2.4,5.2,0.458,4.4,4.8,0.922,0.6,3.3,3.9,7.3,2.4,0.9,0.3,2.4,33.8,2,0,5.7
311,Chauncey Billups,2008,April,7,32.9,14.1,3.6,8.7,0.41,1.6,3.7,0.423,5.4,5.6,0.974,0.4,3.4,3.9,6.7,1.7,0.6,0.3,2.4,29.7,0,0,3.9
333,Steve Blake,2008,October,2,28.2,7.5,3.0,6.5,0.462,1.5,3.5,0.429,0.0,0.0,0.0,0.5,2.5,3.0,3.0,0.5,0.0,0.0,1.0,15.1,0,0,-9.0
333,Steve Blake,2008,November,16,29.4,11.5,4.0,9.1,0.438,1.9,4.7,0.413,1.6,1.6,0.962,0.3,1.1,1.4,4.2,1.4,0.8,0.0,1.8,20.3,0,0,6.6
333,Steve Blake,2008,December,14,32.4,12.5,4.6,10.0,0.457,2.5,5.6,0.449,0.9,1.3,0.667,0.4,2.9,3.4,5.1,1.8,1.5,0.0,2.2,26.9,1,0,2.9
333,Steve Blake,2008,January,7,29.4,9.4,3.4,9.3,0.369,1.9,4.1,0.448,0.7,0.7,1.0,0.1,1.9,2.0,5.4,1.6,1.4,0.1,1.1,23.1,2,0,0.4
333,Steve Blake,2008,February,6,29.0,7.5,3.0,8.3,0.36,1.0,3.2,0.316,0.5,0.8,0.6,0.5,1.7,2.2,7.0,1.0,0.7,0.0,1.7,21.6,0,0,7.3
333,Steve Blake,2008,March,16,35.1,12.3,4.5,9.9,0.456,2.4,5.3,0.459,0.8,0.9,0.929,0.4,1.9,2.3,5.1,1.9,0.9,0.1,2.1,23.8,0,0,8.5
333,Steve Blake,2008,April,8,33.3,9.5,3.6,9.4,0.387,1.6,4.4,0.371,0.6,0.9,0.714,0.6,3.5,4.1,5.3,1.5,1.0,0.1,1.8,24.2,1,0,10.8
340,Andray Blatche,2008,October,1,25.2,13.0,6.0,13.0,0.462,0.0,1.0,0.0,1.0,2.0,0.5,2.0,4.0,6.0,0.0,5.0,0.0,1.0,3.0,18.2,0,0,-10.0
340,Andray Blatche,2008,November,13,17.2,7.8,3.0,6.5,0.464,0.1,0.5,0.143,1.7,2.2,0.786,1.3,2.8,4.2,1.2,1.5,0.8,0.8,2.6,18.2,1,0,1.5
340,Andray Blatche,2008,December,16,26.4,11.1,4.6,9.5,0.48,0.1,0.4,0.333,1.9,2.4,0.789,2.3,3.8,6.1,2.0,1.4,0.8,0.7,3.4,24.4,3,0,-0.9
340,Andray Blatche,2008,January,14,25.5,10.9,4.9,10.0,0.493,0.0,0.1,0.0,1.1,1.6,0.652,1.8,3.8,5.6,2.2,1.8,0.7,1.4,3.1,25.4,2,0,-4.1
340,Andray Blatche,2008,February,6,21.9,8.5,3.0,7.7,0.391,0.0,0.5,0.0,2.5,4.0,0.625,1.8,2.8,4.7,1.3,1.7,0.7,1.5,3.2,20.9,0,0,-1.7
340,Andray Blatche,2008,March,16,28.2,11.3,4.8,10.2,0.472,0.1,0.2,0.667,1.6,2.3,0.676,1.7,4.1,5.8,1.4,1.8,0.8,1.3,2.9,24.6,1,0,-8.7
340,Andray Blatche,2008,April,5,18.5,7.2,3.0,6.4,0.469,0.0,0.0,0.0,1.2,2.0,0.6,1.4,3.0,4.4,1.6,1.4,0.8,0.6,2.2,17.7,0,0,2.6
348,Mark Blount,2008,October,2,12.1,6.5,2.0,3.5,0.571,1.0,1.5,0.667,1.5,3.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,6.7,0,0,-0.5
348,Mark Blount,2008,November,8,10.0,2.4,0.9,3.6,0.241,0.3,1.0,0.25,0.4,0.4,1.0,0.5,1.3,1.8,0.1,0.1,0.1,0.3,0.9,5.7,0,0,-1.6
348,Mark Blount,2008,December,3,2.6,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.7,0.0,2.8,0,0,-0.7
348,Mark Blount,2008,January,4,18.6,9.0,3.8,7.0,0.536,1.0,1.5,0.667,0.5,1.0,0.5,1.3,2.5,3.8,0.8,1.8,0.0,0.8,1.5,15.1,0,0,5.0
348,Mark Blount,2008,February,1,5.7,2.0,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0,-3.0
348,Mark Blount,2008,April,2,7.8,4.5,1.5,4.0,0.375,1.5,3.5,0.429,0.0,0.0,0.0,0.5,3.5,4.0,0.0,2.0,0.0,0.0,0.5,7.3,0,0,3.5
356,Keith Bogans,2008,October,2,20.1,4.5,1.5,3.5,0.429,1.0,2.0,0.5,0.5,1.0,0.5,0.5,1.5,2.0,0.5,0.0,0.5,0.0,2.5,9.2,0,0,1.0
356,Keith Bogans,2008,November,11,25.2,6.7,2.2,5.6,0.387,1.4,3.9,0.349,1.0,1.1,0.917,0.6,3.2,3.8,0.8,0.7,0.7,0.2,1.6,14.5,0,0,0.4
356,Keith Bogans,2008,December,13,26.6,6.1,2.1,6.0,0.346,1.4,4.3,0.321,0.5,0.6,0.875,0.5,3.2,3.7,1.0,0.6,0.6,0.0,2.1,13.2,0,0,8.5
356,Keith Bogans,2008,January,9,13.1,3.0,1.0,3.0,0.333,0.8,2.4,0.318,0.2,0.2,1.0,0.0,1.7,1.7,0.9,0.3,0.7,0.0,1.1,8.0,0,0,-1.8
356,Keith Bogans,2008,February,11,16.3,5.7,1.6,4.7,0.346,0.8,2.5,0.333,1.6,1.7,0.947,0.6,2.7,3.4,0.8,0.7,0.5,0.2,2.0,12.2,0,0,0.6
356,Keith Bogans,2008,March,13,17.2,5.5,1.8,5.0,0.354,1.2,3.5,0.348,0.7,0.8,0.9,0.6,2.8,3.4,1.5,0.9,0.9,0.0,1.2,13.6,0,0,-1.9
356,Keith Bogans,2008,April,6,14.6,6.8,2.5,5.5,0.455,1.2,3.3,0.35,0.7,0.7,1.0,0.3,1.7,2.0,0.8,0.3,0.5,0.0,1.3,11.7,0,0,0.2
360,Andrew Bogut,2008,October,2,28.5,11.5,5.0,6.0,0.833,0.0,0.0,0.0,1.5,3.0,0.5,4.0,3.0,7.0,1.0,4.5,1.5,1.5,4.0,25.9,0,0,3.5
360,Andrew Bogut,2008,November,14,32.0,11.4,4.9,9.4,0.527,0.0,0.0,0.0,1.6,3.3,0.478,3.4,8.1,11.5,2.0,2.5,0.6,0.9,4.1,30.2,7,0,2.1
360,Andrew Bogut,2008,December,14,32.6,12.2,5.1,8.9,0.573,0.0,0.0,0.0,2.1,2.9,0.707,3.3,7.2,10.5,2.0,1.9,0.4,0.9,3.6,29.6,7,0,0.8
360,Andrew Bogut,2008,January,6,27.0,11.3,5.5,8.3,0.66,0.0,0.0,0.0,0.3,0.8,0.4,2.7,5.2,7.8,2.3,2.7,1.2,1.5,2.3,29.6,2,0,7.2
374,Matt Bonner,2008,October,2,21.3,6.5,2.5,5.5,0.455,1.5,3.0,0.5,0.0,0.0,0.0,1.0,3.5,4.5,0.0,0.5,0.0,0.5,4.0,12.9,0,0,4.5
374,Matt Bonner,2008,November,13,15.6,6.4,2.5,4.8,0.532,1.1,2.1,0.519,0.2,0.3,0.75,0.8,2.5,3.3,0.8,0.2,0.5,0.2,1.4,13.4,0,0,4.4
374,Matt Bonner,2008,December,15,25.6,8.9,3.6,7.0,0.514,1.5,3.6,0.407,0.2,0.2,1.0,1.9,3.6,5.5,1.5,0.7,0.5,0.5,2.5,19.7,0,0,3.2
374,Matt Bonner,2008,January,15,25.9,9.2,3.7,6.7,0.55,1.9,3.3,0.56,0.0,0.1,0.0,1.6,3.5,5.1,1.2,0.5,0.8,0.5,2.5,20.4,1,0,5.5
374,Matt Bonner,2008,February,11,28.9,10.8,4.2,8.7,0.479,2.1,4.2,0.5,0.4,0.5,0.667,1.0,5.1,6.1,1.5,0.9,0.8,0.2,2.4,22.4,0,0,2.4
374,Matt Bonner,2008,March,17,24.4,7.4,3.1,6.6,0.46,1.0,3.3,0.304,0.3,0.4,0.833,0.8,3.7,4.5,0.7,0.1,0.6,0.2,2.3,16.3,0,0,4.9
374,Matt Bonner,2008,April,8,22.2,6.9,2.6,6.1,0.429,1.4,3.6,0.379,0.3,0.4,0.667,0.9,3.1,4.0,0.5,0.4,0.3,0.4,2.9,13.9,0,0,4.4
378,Josh Boone,2008,October,1,22.8,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,12.6,0,0,-2.0
378,Josh Boone,2008,November,6,26.3,8.7,4.0,7.8,0.511,0.0,0.0,0.0,0.7,2.5,0.267,4.2,4.0,8.2,0.8,0.7,0.7,1.3,3.3,25.1,2,0,0.2
378,Josh Boone,2008,December,12,16.4,4.2,1.8,3.0,0.611,0.0,0.0,0.0,0.5,1.1,0.462,1.6,2.3,3.8,0.7,0.5,0.4,0.8,1.7,12.8,0,0,-0.2
378,Josh Boone,2008,January,16,15.0,3.8,1.6,3.1,0.5,0.0,0.0,0.0,0.7,2.1,0.333,1.3,2.3,3.6,0.4,0.6,0.4,0.4,2.1,10.8,0,0,-3.4
378,Josh Boone,2008,February,8,15.5,3.5,1.5,2.9,0.522,0.0,0.0,0.0,0.5,0.8,0.667,1.5,1.8,3.3,0.5,0.5,0.3,0.5,0.9,9.9,0,0,-1.4
378,Josh Boone,2008,March,11,11.6,2.5,1.2,2.1,0.565,0.0,0.0,0.0,0.1,0.7,0.125,1.0,2.4,3.4,0.3,0.4,0.2,1.1,1.3,10.4,0,0,1.8
378,Josh Boone,2008,April,8,15.7,4.5,1.9,4.1,0.455,0.0,0.0,0.0,0.8,1.3,0.6,1.8,3.1,4.9,0.6,0.4,0.3,0.8,1.4,13.9,0,0,0.8
380,Calvin Booth,2008,December,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,2.0
380,Calvin Booth,2008,March,6,8.5,2.7,0.8,1.5,0.556,0.0,0.0,0.0,1.0,1.3,0.75,0.7,0.8,1.5,0.0,0.2,0.2,0.3,1.3,5.8,0,0,-3.5
380,Calvin Booth,2008,April,1,3.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.2,0,0,-3.0
383,Carlos Boozer,2008,October,1,36.2,25.0,11.0,18.0,0.611,0.0,0.0,0.0,3.0,4.0,0.75,3.0,11.0,14.0,1.0,2.0,1.0,1.0,5.0,47.3,1,0,3.0
383,Carlos Boozer,2008,November,11,33.6,20.1,8.0,14.5,0.553,0.0,0.0,0.0,4.1,5.6,0.726,3.6,7.8,11.5,2.8,2.0,0.9,0.2,3.2,39.3,6,0,-0.5
383,Carlos Boozer,2008,February,3,20.4,6.7,3.3,6.7,0.5,0.0,0.0,0.0,0.0,1.3,0.0,1.3,3.3,4.7,2.3,2.3,0.7,0.0,2.7,15.4,0,0,-1.7
383,Carlos Boozer,2008,March,14,33.5,15.4,6.9,14.7,0.471,0.0,0.0,0.0,1.6,2.4,0.667,2.7,8.1,10.9,1.7,2.6,1.3,0.1,3.9,32.7,8,0,0.6
383,Carlos Boozer,2008,April,8,32.6,14.6,5.6,13.6,0.413,0.0,0.0,0.0,3.4,4.5,0.75,3.3,6.6,9.9,2.0,1.5,1.0,0.3,3.6,31.7,5,0,-5.0
389,Chris Bosh,2008,October,2,42.0,29.0,10.5,20.0,0.525,0.0,0.0,0.0,8.0,10.0,0.8,2.5,7.5,10.0,2.5,2.5,1.0,1.0,1.0,48.3,1,0,8.5
389,Chris Bosh,2008,November,14,42.0,26.4,9.4,17.3,0.541,0.2,0.5,0.429,7.5,9.1,0.827,2.7,7.5,10.2,2.4,2.6,0.6,1.0,2.1,44.4,8,0,-1.6
389,Chris Bosh,2008,December,16,35.4,20.6,6.7,15.3,0.437,0.4,1.3,0.3,6.8,8.5,0.801,2.8,6.8,9.6,2.5,2.0,0.8,0.6,2.2,38.0,7,0,-2.1
389,Chris Bosh,2008,January,16,38.3,21.9,7.8,15.3,0.506,0.0,0.2,0.0,6.4,8.2,0.786,2.6,6.7,9.3,2.4,2.6,0.9,1.2,3.0,40.4,8,0,2.1
389,Chris Bosh,2008,February,7,32.9,17.1,6.3,13.9,0.454,0.0,0.1,0.0,4.6,5.3,0.865,1.1,7.1,8.3,2.0,2.4,1.0,1.1,3.0,34.1,3,0,-10.0
389,Chris Bosh,2008,March,13,38.8,24.2,8.5,18.5,0.461,0.1,0.5,0.143,7.1,8.5,0.836,3.5,7.2,10.6,2.8,1.5,1.1,0.9,2.3,45.8,9,0,0.5
389,Chris Bosh,2008,April,9,38.0,22.6,8.6,17.0,0.503,0.2,1.2,0.182,5.2,6.2,0.839,3.7,8.6,12.2,2.7,2.6,1.0,1.3,2.6,45.7,7,0,-1.8
397,Bruce Bowen,2008,October,2,21.4,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.5,2.0,0.5,0.0,0.5,0.0,1.5,4.7,0,0,-3.5
397,Bruce Bowen,2008,November,14,23.5,3.5,1.4,3.1,0.455,0.6,1.5,0.381,0.1,0.4,0.167,0.0,2.2,2.2,1.1,0.6,0.7,0.1,1.6,9.8,0,0,0.4
397,Bruce Bowen,2008,December,15,19.0,2.7,1.0,2.1,0.469,0.7,1.3,0.55,0.0,0.0,0.0,0.3,1.6,1.9,0.3,0.2,0.5,0.3,1.6,7.5,0,0,2.9
397,Bruce Bowen,2008,January,15,18.2,2.9,1.0,2.1,0.469,0.4,1.0,0.4,0.5,0.7,0.7,0.1,1.3,1.4,0.5,0.3,0.5,0.0,1.7,6.6,0,0,-1.7
397,Bruce Bowen,2008,February,11,18.6,3.2,1.1,2.6,0.414,0.6,1.4,0.467,0.4,0.5,0.8,0.3,1.5,1.8,0.4,0.3,0.4,0.3,1.9,7.5,0,0,-1.4
397,Bruce Bowen,2008,March,15,15.8,2.1,0.8,2.3,0.353,0.5,1.3,0.368,0.0,0.1,0.0,0.3,1.6,1.9,0.5,0.3,0.3,0.3,0.7,6.4,0,0,-1.7
397,Bruce Bowen,2008,April,8,16.9,1.9,0.6,1.8,0.357,0.4,0.9,0.429,0.3,0.5,0.5,0.0,1.4,1.4,0.3,0.4,0.3,0.0,2.1,4.3,0,0,-1.4
398,Ryan Bowen,2008,November,1,8.2,4.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,10.6,0,0,-2.0
398,Ryan Bowen,2008,December,1,10.3,2.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,8.6,0,0,5.0
